run,type,problemsize,subproblemsize,threads,apptime,comptime,tasks
2368,printf,2048,64,14,0.754461,0.584237,11440
2369,tikki,2048,192,9,1.049878,0.868168,385
237,oot,2048,192,7,1.124010,0.953305,385
2370,oot,2048,192,14,0.766501,0.595599,385
2371,tikki,2048,64,15,0.759524,0.588222,11440
2372,tikki,2048,192,3,2.047509,1.877149,385
2373,scorep,2048,128,4,1.826874,1.656393,1496
2374,void,2048,64,13,0.787797,0.616732,11440
2375,empty,2048,256,13,1.119722,0.947249,204
2376,scorep,2048,64,9,1.039169,0.868679,11440
2377,tikki,2048,64,14,0.851422,0.638189,11440
2378,extrae,2048,192,1,5.454799,5.285090,385
2379,void,2048,64,5,1.602055,1.431200,11440
238,empty,2048,192,17,0.722587,0.551044,385
2380,printf,2048,256,18,1.061173,0.890409,204
2381,extrae,2048,192,4,1.599807,1.429940,385
2382,tikki,2048,64,6,1.464057,1.293386,11440
2383,printf,2048,256,17,1.061749,0.890800,204
2384,printf,2048,192,18,0.691317,0.520587,385
2385,tikki,2048,256,16,1.118527,0.947695,204
2386,scorep,2048,64,4,1.886082,1.714610,11440
2387,extrae,2048,256,7,1.506684,1.336630,204
2388,scorep,2048,192,12,0.855386,0.683441,385
2389,empty,2048,256,2,3.599304,3.428627,204
239,extrae,2048,128,20,0.737730,0.567568,1496
2390,extrae,2048,192,19,0.747685,0.577263,385
2391,printf,2048,256,16,1.060400,0.889755,204
2392,tikki,2048,128,20,0.663895,0.493514,1496
2393,oot,2048,192,1,5.444201,5.273057,385
2394,extrae,2048,128,15,0.793741,0.623373,1496
2395,oot,2048,64,4,1.895008,1.724243,11440
2396,empty,2048,256,12,1.163106,0.992514,204
2397,extrae,2048,128,10,1.008176,0.838439,1496
2398,printf,2048,128,3,2.342929,2.172331,1496
2399,empty,2048,256,18,1.053959,0.882857,204
24,void,2048,64,16,0.682626,0.512140,11440
240,printf,2048,256,8,1.413706,1.243563,204
2400,tikki,2048,64,7,1.331088,1.160126,11440
2401,void,2048,256,20,1.064074,0.864591,204
2402,oot,2048,192,11,0.885277,0.714869,385
2403,printf,2048,256,11,1.223459,1.051053,204
2404,scorep,2048,64,10,0.971823,0.801494,11440
2405,scorep,2048,192,10,0.942316,0.770454,385
2406,scorep,2048,256,3,2.515410,2.343506,204
2407,void,2048,192,10,0.941178,0.769679,385
2408,printf,2048,192,8,1.068911,0.897835,385
2409,scorep,2048,128,7,1.242262,1.071141,1496
241,scorep,2048,256,18,1.076263,0.903576,204
2410,extrae,2048,192,8,1.083040,0.912917,385
2411,extrae,2048,256,5,1.782644,1.612527,204
2412,scorep,2048,128,13,0.820049,0.648228,1496
2413,void,2048,192,11,0.885452,0.715067,385
2414,scorep,2048,192,9,0.995307,0.823612,385
2415,tikki,2048,64,8,1.179354,1.008579,11440
2416,tikki,2048,64,1,6.889011,6.718015,11440
2417,oot,2048,128,12,0.859212,0.688001,1496
2418,printf,2048,128,8,1.130366,0.959524,1496
2419,extrae,2048,256,17,1.109037,0.939260,204
242,extrae,2048,256,6,1.651809,1.480540,204
2420,extrae,2048,256,13,1.156039,0.986034,204
2421,printf,2048,192,7,1.130600,0.959130,385
2422,scorep,2048,256,4,2.019076,1.847801,204
2423,extrae,2048,256,9,1.340697,1.170390,204
2424,empty,2048,192,19,0.688789,0.518813,385
2425,void,2048,64,2,3.577903,3.407363,11440
2426,tikki,2048,128,1,6.582970,6.411034,1496
2427,empty,2048,256,19,1.051863,0.881479,204
2428,tikki,2048,192,12,0.889425,0.718711,385
2429,void,2048,64,6,1.397719,1.226920,11440
243,empty,2048,64,13,0.815666,0.621054,11440
2430,printf,2048,128,10,0.982167,0.811205,1496
2431,extrae,2048,64,18,0.700677,0.530227,11440
2432,empty,2048,128,3,2.345312,2.174892,1496
2433,scorep,2048,256,1,6.836375,6.663301,204
2434,empty,2048,192,1,5.448332,5.277044,385
2435,tikki,2048,64,12,0.889702,0.719463,11440
2436,void,2048,256,16,1.062833,0.891351,204
2437,void,2048,64,3,2.443693,2.272187,11440
2438,void,2048,64,16,0.683343,0.512617,11440
2439,void,2048,256,18,1.077597,0.906726,204
244,scorep,2048,128,11,0.912515,0.741532,1496
2440,tikki,2048,256,13,1.194319,1.022915,204
2441,extrae,2048,256,1,6.824759,6.654466,204
2442,printf,2048,192,5,1.368215,1.197065,385
2443,empty,2048,64,17,0.654332,0.483615,11440
2444,empty,2048,128,14,0.783843,0.612335,1496
2445,void,2048,256,19,1.041221,0.870225,204
2446,void,2048,64,12,0.837241,0.666161,11440
2447,oot,2048,128,3,2.342336,2.171604,1496
2448,void,2048,128,6,1.373034,1.202918,1496
2449,extrae,2048,128,3,2.357198,2.186823,1496
245,oot,2048,128,12,0.860890,0.689992,1496
2450,scorep,2048,192,18,0.707094,0.535951,385
2451,tikki,2048,256,6,1.695723,1.525194,204
2452,empty,2048,64,10,0.967552,0.796813,11440
2453,oot,2048,256,16,1.062066,0.891192,204
2454,empty,2048,64,11,0.896223,0.725637,11440
2455,empty,2048,256,4,2.004591,1.833930,204
2456,empty,2048,192,5,1.373328,1.201735,385
2457,printf,2048,64,16,0.715608,0.515543,11440
2458,extrae,2048,128,1,6.540256,6.370055,1496
2459,tikki,2048,256,10,1.300061,1.128596,204
246,oot,2048,256,12,1.162228,0.990651,204
2460,printf,2048,192,3,2.002382,1.831686,385
2461,printf,2048,256,15,1.105255,0.905874,204
2462,empty,2048,128,15,0.739026,0.567843,1496
2463,printf,2048,64,12,0.842184,0.670729,11440
2464,scorep,2048,192,19,0.690590,0.519693,385
2465,void,2048,128,14,0.781666,0.610876,1496
2466,printf,2048,256,4,2.039888,1.868546,204
2467,void,2048,128,17,0.677052,0.506259,1496
2468,printf,2048,256,6,1.642173,1.470568,204
2469,extrae,2048,128,18,0.714144,0.543837,1496
247,empty,2048,256,17,1.067900,0.896112,204
2470,void,2048,256,7,1.494275,1.323635,204
2471,tikki,2048,128,3,2.372484,2.201186,1496
2472,tikki,2048,128,19,0.692045,0.519893,1496
2473,void,2048,192,4,1.591231,1.420436,385
2474,printf,2048,192,20,0.687580,0.516789,385
2475,void,2048,192,12,0.851929,0.680787,385
2476,oot,2048,256,7,1.481649,1.310740,204
2477,scorep,2048,256,9,1.321019,1.149511,204
2478,extrae,2048,128,9,1.068497,0.898053,1496
2479,empty,2048,256,3,2.506006,2.335832,204
248,printf,2048,128,6,1.376120,1.204990,1496
2480,printf,2048,256,13,1.156454,0.985994,204
2481,void,2048,128,12,0.856611,0.686199,1496
2482,empty,2048,64,1,6.808032,6.637376,11440
2483,printf,2048,256,2,3.597670,3.427220,204
2484,empty,2048,128,18,0.657279,0.486810,1496
2485,extrae,2048,128,12,0.894860,0.724399,1496
2486,oot,2048,64,17,0.655112,0.485119,11440
2487,scorep,2048,128,10,1.006532,0.812024,1496
2488,void,2048,192,7,1.126712,0.954692,385
2489,printf,2048,128,11,0.912846,0.742257,1496
249,oot,2048,192,4,1.582214,1.411327,385
2490,extrae,2048,192,10,0.967461,0.797868,385
2491,scorep,2048,128,5,1.563649,1.392756,1496
2492,scorep,2048,128,9,1.039485,0.869332,1496
2493,void,2048,128,11,0.911238,0.740866,1496
2494,extrae,2048,256,6,1.648135,1.477269,204
2495,scorep,2048,192,14,0.794917,0.623410,385
2496,oot,2048,64,3,2.432897,2.261671,11440
2497,scorep,2048,128,12,0.862452,0.691841,1496
2498,printf,2048,192,14,0.790193,0.619385,385
2499,oot,2048,64,5,1.603217,1.432145,11440
25,void,2048,64,14,0.750702,0.579900,11440
250,extrae,2048,64,10,1.013709,0.843397,11440
2500,empty,2048,192,10,0.939270,0.768433,385
2501,void,2048,192,13,0.814720,0.643473,385
2502,void,2048,64,14,0.750290,0.579480,11440
2503,printf,2048,128,19,0.639510,0.468384,1496
2504,empty,2048,64,2,3.575133,3.403430,11440
2505,scorep,2048,64,19,0.612806,0.441797,11440
2506,void,2048,256,17,1.059861,0.888888,204
2507,extrae,2048,64,14,0.812119,0.641730,11440
2508,scorep,2048,256,11,1.215333,1.043941,204
2509,extrae,2048,128,16,0.761118,0.591332,1496
251,scorep,2048,128,5,1.569803,1.398774,1496
2510,scorep,2048,128,3,2.342020,2.169849,1496
2511,printf,2048,256,1,6.833270,6.662771,204
2512,tikki,2048,128,5,1.617022,1.446339,1496
2513,oot,2048,192,10,0.952352,0.769676,385
2514,empty,2048,256,5,1.771295,1.600906,204
2515,printf,2048,128,7,1.241440,1.069721,1496
2516,empty,2048,256,6,1.642308,1.471095,204
2517,empty,2048,128,7,1.236983,1.066087,1496
2518,extrae,2048,256,8,1.436099,1.265583,204
2519,oot,2048,128,10,0.980110,0.809084,1496
252,void,2048,256,13,1.159854,0.988815,204
2520,extrae,2048,256,11,1.246127,1.075988,204
2521,oot,2048,64,11,0.895967,0.724805,11440
2522,void,2048,128,15,0.738780,0.567816,1496
2523,extrae,2048,128,11,0.938041,0.767867,1496
2524,oot,2048,192,15,0.743016,0.572577,385
2525,oot,2048,128,15,0.743021,0.572008,1496
2526,extrae,2048,128,8,1.146105,0.975627,1496
2527,void,2048,192,9,0.987880,0.817440,385
2528,printf,2048,64,8,1.130725,0.959457,11440
2529,tikki,2048,256,20,1.067252,0.896025,204
253,oot,2048,192,18,0.695662,0.525311,385
2530,empty,2048,192,8,1.066759,0.896160,385
2531,scorep,2048,192,20,0.693213,0.522553,385
2532,scorep,2048,256,17,1.060807,0.889356,204
2533,empty,2048,64,14,0.752753,0.581495,11440
2534,oot,2048,128,2,3.412756,3.241739,1496
2535,printf,2048,128,17,0.678243,0.507116,1496
2536,tikki,2048,64,17,0.709197,0.538294,11440
2537,oot,2048,64,12,0.840251,0.669259,11440
2538,oot,2048,256,9,1.320036,1.148659,204
2539,oot,2048,192,9,0.993926,0.823055,385
254,empty,2048,256,12,1.163769,0.992900,204
2540,tikki,2048,192,11,0.922231,0.750615,385
2541,empty,2048,256,10,1.257560,1.086678,204
2542,oot,2048,64,7,1.278067,1.107055,11440
2543,empty,2048,64,3,2.448330,2.277246,11440
2544,void,2048,64,18,0.626006,0.454904,11440
2545,extrae,2048,192,9,1.018955,0.848228,385
2546,empty,2048,64,20,0.588267,0.417648,11440
2547,void,2048,128,13,0.814970,0.643901,1496
2548,empty,2048,64,13,0.789916,0.618930,11440
2549,tikki,2048,128,11,0.954789,0.784060,1496
255,void,2048,64,7,1.250430,1.078505,11440
2550,printf,2048,64,4,1.890986,1.720055,11440
2551,empty,2048,192,2,2.884234,2.712151,385
2552,tikki,2048,128,4,1.856060,1.684361,1496
2553,scorep,2048,64,16,0.687552,0.517296,11440
2554,printf,2048,256,7,1.492339,1.321329,204
2555,scorep,2048,64,8,1.140761,0.969332,11440
2556,empty,2048,192,9,0.993551,0.821858,385
2557,oot,2048,128,5,1.550773,1.380345,1496
2558,void,2048,256,13,1.116228,0.944934,204
2559,tikki,2048,256,1,6.891411,6.720436,204
256,printf,2048,256,2,3.602752,3.431784,204
2560,extrae,2048,64,20,0.687871,0.517636,11440
2561,scorep,2048,256,5,1.779055,1.608566,204
2562,tikki,2048,128,7,1.275182,1.104261,1496
2563,tikki,2048,128,6,1.413320,1.242068,1496
2564,printf,2048,64,19,0.611403,0.440031,11440
2565,void,2048,256,8,1.412025,1.240994,204
2566,void,2048,192,15,0.764537,0.593736,385
2567,printf,2048,256,19,1.056301,0.884591,204
2568,void,2048,256,1,6.826884,6.655880,204
2569,extrae,2048,256,18,1.107763,0.937183,204
257,extrae,2048,192,3,2.007759,1.836829,385
2570,printf,2048,128,14,0.779053,0.607995,1496
2571,printf,2048,192,6,1.236531,1.065735,385
2572,printf,2048,192,15,0.760300,0.589643,385
2573,scorep,2048,128,8,1.125659,0.953838,1496
2574,scorep,2048,64,13,0.794523,0.622433,11440
2575,extrae,2048,256,19,1.096961,0.926946,204
2576,tikki,2048,256,18,1.106374,0.935660,204
2577,oot,2048,128,13,0.817865,0.646417,1496
2578,oot,2048,128,18,0.657031,0.486341,1496
2579,empty,2048,192,4,1.589697,1.418511,385
258,scorep,2048,192,8,1.070782,0.900048,385
2580,extrae,2048,192,14,0.820325,0.650174,385
2581,oot,2048,192,20,0.684468,0.513358,385
2582,void,2048,64,19,0.608134,0.435727,11440
2583,void,2048,192,16,0.738766,0.568035,385
2584,scorep,2048,64,15,0.715636,0.545263,11440
2585,oot,2048,64,8,1.127631,0.956672,11440
2586,scorep,2048,64,20,0.594872,0.424001,11440
2587,void,2048,256,15,1.079497,0.909430,204
2588,extrae,2048,256,20,1.130750,0.960750,204
2589,scorep,2048,128,20,0.627016,0.456375,1496
259,tikki,2048,128,15,0.793532,0.622686,1496
2590,empty,2048,64,18,0.630542,0.458867,11440
2591,printf,2048,128,5,1.560785,1.389600,1496
2592,empty,2048,192,6,1.238769,1.067540,385
2593,oot,2048,192,17,0.731479,0.559919,385
2594,tikki,2048,192,15,0.814113,0.642972,385
2595,extrae,2048,64,17,0.719559,0.549563,11440
2596,scorep,2048,192,4,1.596925,1.426056,385
2597,extrae,2048,128,2,3.418944,3.248294,1496
2598,oot,2048,256,19,1.037147,0.866095,204
2599,empty,2048,64,6,1.422584,1.251129,11440
26,printf,2048,128,2,3.427372,3.256369,1496
260,tikki,2048,192,16,0.778009,0.606955,385
2600,tikki,2048,128,9,1.091331,0.920809,1496
2601,printf,2048,128,18,0.656615,0.485986,1496
2602,oot,2048,192,6,1.239795,1.068807,385
2603,oot,2048,256,13,1.155001,0.984762,204
2604,tikki,2048,192,20,0.722959,0.552670,385
2605,tikki,2048,192,16,0.775972,0.604945,385
2606,printf,2048,256,5,1.755385,1.584093,204
2607,extrae,2048,64,2,3.617380,3.446621,11440
2608,oot,2048,256,10,1.252282,1.081942,204
2609,extrae,2048,64,4,1.917987,1.748117,11440
261,printf,2048,128,18,0.658401,0.487037,1496
2610,extrae,2048,256,10,1.294291,1.124058,204
2611,tikki,2048,192,14,0.840888,0.670548,385
2612,tikki,2048,256,12,1.223083,1.052078,204
2613,oot,2048,64,6,1.421080,1.250163,11440
2614,oot,2048,64,14,0.750179,0.579251,11440
2615,empty,2048,128,16,0.705715,0.535038,1496
2616,tikki,2048,192,18,0.748963,0.577716,385
2617,scorep,2048,256,13,1.156013,0.985389,204
2618,tikki,2048,128,8,1.176627,1.005924,1496
2619,tikki,2048,128,16,0.757336,0.586330,1496
262,void,2048,64,18,0.630279,0.458907,11440
2620,extrae,2048,128,5,1.565268,1.394320,1496
2621,tikki,2048,256,2,3.629813,3.459580,204
2622,tikki,2048,64,10,1.019544,0.848935,11440
2623,extrae,2048,64,15,0.776132,0.605586,11440
2624,tikki,2048,64,11,0.935764,0.765680,11440
2625,tikki,2048,192,2,2.897204,2.726375,385
2626,extrae,2048,128,4,1.818165,1.647965,1496
2627,extrae,2048,192,16,0.789379,0.619383,385
2628,tikki,2048,64,9,1.081250,0.910258,11440
2629,scorep,2048,256,2,3.603851,3.433327,204
263,printf,2048,128,12,0.855711,0.685229,1496
2630,tikki,2048,256,14,1.129778,0.958494,204
2631,empty,2048,256,16,1.056034,0.885312,204
2632,printf,2048,64,18,0.633316,0.462369,11440
2633,void,2048,128,16,0.710104,0.538990,1496
2634,void,2048,256,5,1.777696,1.606833,204
2635,scorep,2048,192,8,1.068804,0.898015,385
2636,oot,2048,64,19,0.607814,0.437024,11440
2637,tikki,2048,256,11,1.254538,1.083909,204
2638,empty,2048,128,5,1.552769,1.381533,1496
2639,oot,2048,192,7,1.125116,0.954110,385
264,void,2048,128,7,1.241118,1.069461,1496
2640,extrae,2048,192,17,0.762569,0.591928,385
2641,scorep,2048,256,8,1.412517,1.242559,204
2642,scorep,2048,192,3,1.995740,1.824880,385
2643,void,2048,64,9,1.035515,0.864748,11440
2644,oot,2048,256,6,1.645737,1.474926,204
2645,extrae,2048,192,11,0.916923,0.746750,385
2646,printf,2048,128,12,0.854920,0.684315,1496
2647,extrae,2048,192,18,0.752191,0.581826,385
2648,printf,2048,128,20,0.623893,0.452727,1496
2649,tikki,2048,256,4,2.070798,1.899470,204
265,empty,2048,192,2,2.884525,2.713703,385
2650,oot,2048,256,12,1.164437,0.992860,204
2651,printf,2048,64,1,6.845526,6.674181,11440
2652,oot,2048,128,16,0.703772,0.533149,1496
2653,void,2048,128,9,1.038837,0.868063,1496
2654,empty,2048,192,13,0.806386,0.635335,385
2655,printf,2048,64,17,0.659752,0.487951,11440
2656,oot,2048,64,18,0.634322,0.462323,11440
2657,extrae,2048,64,3,2.470877,2.300280,11440
2658,scorep,2048,192,6,1.238661,1.067519,385
2659,oot,2048,192,16,0.737659,0.566683,385
266,scorep,2048,192,5,1.379624,1.208838,385
2660,printf,2048,64,2,3.579388,3.407594,11440
2661,extrae,2048,64,5,1.630022,1.459995,11440
2662,empty,2048,64,19,0.609726,0.438186,11440
2663,empty,2048,256,11,1.218267,1.047626,204
2664,empty,2048,128,19,0.636391,0.465117,1496
2665,extrae,2048,256,12,1.216962,1.046047,204
2666,oot,2048,64,2,3.583190,3.412355,11440
2667,void,2048,192,2,2.879989,2.709331,385
2668,oot,2048,256,2,3.594993,3.424258,204
2669,printf,2048,192,9,0.990691,0.819266,385
267,extrae,2048,256,11,1.245032,1.074433,204
2670,scorep,2048,64,17,0.661376,0.490755,11440
2671,oot,2048,256,15,1.086458,0.915698,204
2672,void,2048,128,19,0.636215,0.464951,1496
2673,void,2048,256,14,1.092249,0.921527,204
2674,empty,2048,192,16,0.736693,0.566244,385
2675,oot,2048,192,8,1.066026,0.895320,385
2676,empty,2048,192,7,1.122888,0.951797,385
2677,scorep,2048,128,14,0.787259,0.615842,1496
2678,printf,2048,128,16,0.706426,0.535503,1496
2679,oot,2048,64,10,0.970963,0.799579,11440
268,void,2048,192,13,0.804048,0.632904,385
2680,empty,2048,128,8,1.108549,0.938042,1496
2681,printf,2048,64,20,0.587366,0.416285,11440
2682,void,2048,128,5,1.557871,1.386866,1496
2683,void,2048,192,18,0.699466,0.527604,385
2684,scorep,2048,64,14,0.751119,0.579844,11440
2685,scorep,2048,64,6,1.431154,1.258981,11440
2686,void,2048,64,15,0.712632,0.540559,11440
2687,tikki,2048,256,19,1.089775,0.919036,204
2688,tikki,2048,64,16,0.736161,0.565290,11440
2689,void,2048,64,11,0.894945,0.723836,11440
269,oot,2048,64,5,1.644277,1.428195,11440
2690,void,2048,128,18,0.685900,0.486253,1496
2691,oot,2048,192,12,0.854282,0.683506,385
2692,scorep,2048,64,11,0.903274,0.731739,11440
2693,void,2048,128,4,1.810987,1.639800,1496
2694,void,2048,128,3,2.337343,2.165879,1496
2695,scorep,2048,128,1,6.622741,6.451525,1496
2696,extrae,2048,64,13,0.847408,0.677070,11440
2697,extrae,2048,128,14,0.822178,0.651794,1496
2698,empty,2048,192,11,0.885664,0.714997,385
2699,scorep,2048,64,2,3.574002,3.403518,11440
27,empty,2048,64,4,1.880887,1.709179,11440
270,extrae,2048,256,15,1.119671,0.949163,204
2700,void,2048,256,11,1.237394,1.066779,204
2701,tikki,2048,192,8,1.109403,0.938686,385
2702,empty,2048,128,6,1.372917,1.202026,1496
2703,printf,2048,64,9,1.043130,0.871017,11440
2704,tikki,2048,64,2,3.610647,3.439220,11440
2705,printf,2048,256,12,1.183357,1.012727,204
2706,scorep,2048,192,2,2.869584,2.697845,385
2707,oot,2048,128,14,0.783995,0.612183,1496
2708,printf,2048,64,10,0.975887,0.804748,11440
2709,oot,2048,192,4,1.583527,1.412685,385
271,oot,2048,128,18,0.657117,0.486503,1496
2710,oot,2048,128,1,6.633833,6.463254,1496
2711,tikki,2048,64,4,1.924207,1.753031,11440
2712,printf,2048,256,3,2.517572,2.346777,204
2713,oot,2048,64,9,1.035081,0.864636,11440
2714,void,2048,64,7,1.273988,1.103077,11440
2715,void,2048,128,8,1.119236,0.948054,1496
2716,tikki,2048,128,15,0.792018,0.621563,1496
2717,void,2048,192,3,1.995367,1.823964,385
2718,printf,2048,256,8,1.413081,1.242413,204
2719,extrae,2048,64,8,1.164371,0.994158,11440
272,empty,2048,64,5,1.595060,1.423830,11440
2720,oot,2048,64,16,0.684739,0.513873,11440
2721,empty,2048,256,7,1.488188,1.317354,204
2722,scorep,2048,256,6,1.646101,1.474917,204
2723,scorep,2048,256,18,1.069331,0.899339,204
2724,extrae,2048,192,7,1.139449,0.969207,385
2725,printf,2048,64,7,1.260524,1.089565,11440
2726,void,2048,192,14,0.815110,0.615129,385
2727,void,2048,256,4,2.032014,1.860818,204
2728,extrae,2048,64,16,0.746165,0.576328,11440
2729,oot,2048,256,4,2.003953,1.833062,204
273,printf,2048,64,13,0.796170,0.625291,11440
2730,extrae,2048,192,13,0.852561,0.682871,385
2731,scorep,2048,128,11,0.913988,0.742342,1496
2732,scorep,2048,128,15,0.747245,0.576020,1496
2733,tikki,2048,256,7,1.536363,1.365341,204
2734,extrae,2048,128,7,1.259448,1.089165,1496
2735,empty,2048,128,2,3.428940,3.258366,1496
2736,oot,2048,192,2,2.864764,2.694145,385
2737,printf,2048,192,11,0.889695,0.718804,385
2738,scorep,2048,192,13,0.811259,0.639892,385
2739,oot,2048,64,15,0.717519,0.546513,11440
274,printf,2048,192,7,1.135195,0.953126,385
2740,printf,2048,192,2,2.869215,2.698051,385
2741,extrae,2048,192,5,1.382562,1.211696,385
2742,empty,2048,128,20,0.620353,0.449451,1496
2743,empty,2048,64,4,1.876207,1.704949,11440
2744,scorep,2048,128,6,1.376788,1.205374,1496
2745,extrae,2048,192,12,0.885880,0.715492,385
2746,extrae,2048,128,13,0.856855,0.686964,1496
2747,empty,2048,64,15,0.713693,0.542210,11440
2748,tikki,2048,192,6,1.280395,1.109412,385
2749,scorep,2048,192,1,5.473180,5.302643,385
275,tikki,2048,256,16,1.100556,0.929878,204
2750,oot,2048,256,8,1.408274,1.237680,204
2751,oot,2048,64,1,6.820140,6.636945,11440
2752,tikki,2048,128,13,0.864220,0.692870,1496
2753,extrae,2048,192,2,2.875703,2.705662,385
2754,void,2048,64,17,0.650615,0.479657,11440
2755,empty,2048,64,12,0.840061,0.669330,11440
2756,tikki,2048,64,18,0.683285,0.511984,11440
2757,printf,2048,192,12,0.851371,0.679950,385
2758,printf,2048,64,6,1.431593,1.259470,11440
2759,oot,2048,128,20,0.624622,0.453461,1496
276,extrae,2048,128,12,0.893810,0.723469,1496
2760,empty,2048,256,20,1.031981,0.860285,204
2761,tikki,2048,128,10,1.019147,0.848431,1496
2762,extrae,2048,64,7,1.283013,1.112871,11440
2763,empty,2048,256,17,1.061445,0.890792,204
2764,tikki,2048,192,5,1.409690,1.238870,385
2765,extrae,2048,256,16,1.110141,0.940385,204
2766,empty,2048,192,15,0.761425,0.590364,385
2767,oot,2048,256,1,6.834012,6.663330,204
2768,void,2048,192,19,0.685816,0.515087,385
2769,scorep,2048,192,16,0.737594,0.566978,385
277,oot,2048,192,8,1.069857,0.898541,385
2770,printf,2048,192,1,5.496410,5.325815,385
2771,empty,2048,128,11,0.912923,0.741366,1496
2772,tikki,2048,256,9,1.363192,1.192262,204
2773,scorep,2048,256,7,1.493411,1.321960,204
2774,empty,2048,256,15,1.072257,0.900940,204
2775,printf,2048,128,2,3.399353,3.228494,1496
2776,tikki,2048,192,7,1.167179,0.995540,385
2777,oot,2048,128,7,1.238559,1.067614,1496
2778,scorep,2048,256,19,1.038516,0.867708,204
2779,void,2048,128,2,3.402526,3.231514,1496
278,printf,2048,64,14,0.753601,0.582365,11440
2780,void,2048,256,10,1.256833,1.086224,204
2781,tikki,2048,128,18,0.704582,0.533029,1496
2782,void,2048,64,1,6.803646,6.632600,11440
2783,extrae,2048,192,3,2.019190,1.849342,385
2784,scorep,2048,128,17,0.679518,0.507567,1496
2785,oot,2048,64,13,0.788521,0.617644,11440
2786,extrae,2048,256,3,2.522493,2.351643,204
2787,void,2048,256,12,1.183271,1.012333,204
2788,scorep,2048,128,2,3.401832,3.230260,1496
2789,void,2048,128,7,1.239305,1.067838,1496
279,empty,2048,64,2,3.562301,3.391240,11440
2790,printf,2048,256,9,1.319568,1.148551,204
2791,printf,2048,64,5,1.629367,1.457198,11440
2792,printf,2048,64,13,0.797529,0.626330,11440
2793,tikki,2048,256,8,1.456457,1.284768,204
2794,empty,2048,64,5,1.613991,1.441772,11440
2795,empty,2048,192,18,0.699936,0.528565,385
2796,scorep,2048,64,3,2.455264,2.282469,11440
2797,empty,2048,64,9,1.033577,0.862734,11440
2798,printf,2048,192,4,1.586036,1.414628,385
2799,scorep,2048,128,18,0.662813,0.490880,1496
28,extrae,2048,256,12,1.205384,1.034553,204
280,oot,2048,192,14,0.790740,0.620108,385
2800,empty,2048,256,1,6.876290,6.705668,204
2801,tikki,2048,128,1,6.621308,6.450237,1496
2802,tikki,2048,192,9,1.026419,0.855265,385
2803,tikki,2048,192,5,1.394514,1.223819,385
2804,void,2048,192,17,0.727715,0.557277,385
2805,extrae,2048,256,5,1.785934,1.615445,204
2806,scorep,2048,192,12,0.851039,0.680332,385
2807,tikki,2048,128,10,1.021709,0.850843,1496
2808,tikki,2048,128,4,1.858314,1.687348,1496
2809,scorep,2048,192,19,0.692883,0.521578,385
281,extrae,2048,128,19,0.692373,0.522595,1496
2810,empty,2048,64,13,0.791019,0.620271,11440
2811,scorep,2048,128,19,0.639107,0.467049,1496
2812,empty,2048,256,9,1.321472,1.149871,204
2813,tikki,2048,256,1,6.877934,6.707286,204
2814,empty,2048,256,6,1.644830,1.474288,204
2815,extrae,2048,64,8,1.177213,1.006231,11440
2816,scorep,2048,64,18,0.638191,0.466474,11440
2817,tikki,2048,64,19,0.654033,0.483165,11440
2818,void,2048,192,16,0.756796,0.585990,385
2819,scorep,2048,64,6,1.427906,1.256852,11440
282,oot,2048,128,8,1.171797,0.955565,1496
2820,scorep,2048,256,17,1.065033,0.893485,204
2821,empty,2048,64,6,1.399490,1.226758,11440
2822,scorep,2048,64,19,0.614279,0.443431,11440
2823,empty,2048,256,14,1.091327,0.920686,204
2824,printf,2048,256,18,1.041585,0.871051,204
2825,extrae,2048,192,19,0.745792,0.575844,385
2826,void,2048,256,5,1.771660,1.601580,204
2827,oot,2048,256,18,1.055796,0.884584,204
2828,printf,2048,128,2,3.412717,3.241411,1496
2829,tikki,2048,192,15,0.804139,0.633802,385
283,empty,2048,192,1,5.430400,5.258445,385
2830,empty,2048,128,6,1.376829,1.206058,1496
2831,void,2048,64,13,0.791376,0.620039,11440
2832,empty,2048,128,19,0.634801,0.463585,1496
2833,empty,2048,128,12,0.855847,0.685057,1496
2834,tikki,2048,64,8,1.161057,0.990249,11440
2835,extrae,2048,256,15,1.123895,0.953577,204
2836,extrae,2048,256,17,1.119920,0.949345,204
2837,printf,2048,64,14,0.750391,0.579925,11440
2838,scorep,2048,64,13,0.798264,0.626197,11440
2839,scorep,2048,256,11,1.213133,1.041697,204
284,printf,2048,128,17,0.679463,0.507623,1496
2840,tikki,2048,256,3,2.566567,2.395848,204
2841,extrae,2048,128,13,0.854518,0.683989,1496
2842,oot,2048,128,20,0.623896,0.452520,1496
2843,oot,2048,192,5,1.378481,1.208144,385
2844,empty,2048,128,10,0.977428,0.806893,1496
2845,empty,2048,64,17,0.652748,0.481628,11440
2846,printf,2048,64,6,1.429173,1.258958,11440
2847,extrae,2048,128,11,0.945767,0.775352,1496
2848,void,2048,128,10,0.980097,0.809332,1496
2849,tikki,2048,256,4,2.029234,1.858764,204
285,tikki,2048,64,8,1.165747,0.994797,11440
2850,empty,2048,192,16,0.740653,0.569981,385
2851,empty,2048,64,9,1.038111,0.867598,11440
2852,empty,2048,128,17,0.677691,0.506034,1496
2853,extrae,2048,256,3,2.517314,2.346936,204
2854,printf,2048,256,10,1.259345,1.088688,204
2855,extrae,2048,128,3,2.356183,2.186055,1496
2856,scorep,2048,128,10,0.984329,0.813544,1496
