run,type,problemsize,subproblemsize,threads,apptime,comptime,tasks
395,scorep,2048,256,11,1.326638,1.156621,204
3950,void,2048,128,20,0.721878,0.555701,1496
3951,extrae,2048,64,9,1.039838,0.875327,11440
3952,oot,2048,128,10,1.058975,0.891983,1496
3953,scorep,2048,128,24,0.659099,0.491486,1496
3954,tikki,2048,128,20,0.775357,0.609134,1496
3955,void,2048,192,1,6.428304,6.262433,385
3956,empty,2048,256,14,1.197464,1.031773,204
3957,extrae,2048,64,2,3.618217,3.454543,11440
3958,oot,2048,128,19,0.741237,0.575753,1496
3959,scorep,2048,128,5,1.785935,1.616187,1496
396,scorep,2048,64,2,3.598720,3.429501,11440
3960,printf,2048,192,18,0.823611,0.656943,385
3961,extrae,2048,192,20,0.876159,0.711449,385
3962,tikki,2048,256,17,1.288876,1.122931,204
3963,void,2048,192,4,1.857664,1.691242,385
3964,printf,2048,64,11,0.870089,0.703261,11440
3965,scorep,2048,128,17,0.765369,0.595270,1496
3966,tikki,2048,256,7,1.712942,1.547542,204
3967,empty,2048,256,18,1.274920,1.109072,204
3968,void,2048,128,12,0.924913,0.758310,1496
3969,empty,2048,256,24,1.237147,1.070463,204
397,empty,2048,64,7,1.236555,1.068805,11440
3970,printf,2048,128,23,0.678456,0.493025,1496
3971,empty,2048,64,23,0.566033,0.399478,11440
3972,oot,2048,128,2,3.951118,3.784360,1496
3973,empty,2048,64,14,0.729231,0.563069,11440
3974,oot,2048,192,4,1.849419,1.682321,385
3975,empty,2048,128,2,3.963888,3.797470,1496
3976,extrae,2048,192,10,1.057772,0.893255,385
3977,oot,2048,128,21,0.697120,0.530171,1496
3978,scorep,2048,192,19,0.822356,0.658533,385
3979,extrae,2048,128,23,0.787329,0.614912,1496
